gene_symbol,framework_category,feature_ID,ensembl_gene,assay,tissue,sex,comparison_group,logFC,adj_p_value,p_value,selection_fdr,tscore,shrunk_logFC,zscore
Nnt,nnt,NP_001013175.1_T470t,ENSRNOG00000026842,PHOSPHO,HEART,male,4w,0.535545310479099,1,3.51668288877832e-4,0.183947126573686,4.04810842388845,NA,NA
Nnt,nnt,ENSRNOG00000026842,ENSRNOG00000026842,TRNSCRPT,SKM-VL,female,8w,0.314255106985393,1,7.73684524905752e-4,0.00310379007687531,NA,0.200494256040722,3.36204165117159
Nnt,nnt,NP_001013175.1_T418t,ENSRNOG00000026842,PHOSPHO,HEART,male,4w,0.491075453934296,1,0.00161108761156187,0.105201815200437,3.55483648812209,NA,NA
Nnt,nnt,NP_001013175.1_S194s,ENSRNOG00000026842,PHOSPHO,HEART,male,2w,0.396005799054867,1,0.00164280288227551,0.26168256992005,3.54697449452712,NA,NA
Nnt,nnt,NP_001013175.1,ENSRNOG00000026842,PROT,SKM-GN,female,8w,0.42025421883695,1,0.00192444801603499,0.268721618774728,3.45309756267781,NA,NA
Nnt,nnt,NP_001013175.1_T465t,ENSRNOG00000026842,PHOSPHO,HEART,male,4w,0.523238911562503,1,0.001950850208002,0.157910564153772,3.59144528944659,NA,NA
Nnt,nnt,NP_001013175.1,ENSRNOG00000026842,PROT,WAT-SC,male,4w,0.439078973972383,1,0.00197276241642134,0.0872686936986177,3.41139712186017,NA,NA
Nnt,nnt,NP_001013175.1_K1070k,ENSRNOG00000026842,ACETYL,HEART,male,8w,-0.361514068739546,1,0.00253053094824526,0.0702953782641233,-3.40015526524585,NA,NA
Nnt,nnt,NP_001013175.1_K471k,ENSRNOG00000026842,ACETYL,HEART,male,1w,0.895993622304467,1,0.00263816089398145,0.109742024096827,3.38278569190793,NA,NA
Nnt,nnt,NP_001013175.1_K55k,ENSRNOG00000026842,ACETYL,HEART,female,2w,0.217221089069657,1,0.00272269343152088,0.181173364725245,3.29065749976091,NA,NA
Nnt,nnt,NP_001013175.1_K229k,ENSRNOG00000026842,ACETYL,LIVER,male,2w,0.209984525207045,1,0.00348600176142735,0.00823653086995205,3.26254283812403,NA,NA
Nnt,nnt,ENSRNOG00000026842,ENSRNOG00000026842,TRNSCRPT,ADRNL,female,1w,0.367183997924869,1,0.00373961732311189,0.0146803210819963,NA,0.216641027439785,2.89932944875192
Nnt,nnt,NP_001013175.1_T418t,ENSRNOG00000026842,PHOSPHO,HEART,female,2w,0.421993208424766,1,0.00525536251814446,0.105201815200437,3.07279174132858,NA,NA
Nnt,nnt,ENSRNOG00000026842,ENSRNOG00000026842,TRNSCRPT,ADRNL,female,4w,0.280565596574195,1,0.00586275710290371,0.0146803210819963,NA,0.12424100819395,2.75536009884934
Nnt,nnt,NP_001013175.1_K471k,ENSRNOG00000026842,ACETYL,HEART,male,2w,0.659807572166978,1,0.00645696348523544,0.109742024096827,3.00434989708833,NA,NA
Nnt,nnt,NP_001013175.1,ENSRNOG00000026842,PROT,LIVER,male,2w,0.11651832867963,1,0.006893899038638,0.145687387335286,2.92695749713025,NA,NA
Nnt,nnt,ENSRNOG00000026842,ENSRNOG00000026842,TRNSCRPT,SPLEEN,male,8w,0.133966754157376,1,0.00692047484227863,0.555916749587697,NA,0.0999024447498745,2.70064699261921
Nnt,nnt,NP_001013175.1_K403k,ENSRNOG00000026842,ACETYL,LIVER,male,8w,0.252284687894434,1,0.00771591183846838,0.127234694076512,2.92491120729695,NA,NA
Nnt,nnt,NP_001013175.1_T465t,ENSRNOG00000026842,PHOSPHO,HEART,male,1w,0.430798108515153,1,0.0081089104387389,0.157910564153772,2.95694338349,NA,NA
Nnt,nnt,NP_001013175.1_K462k,ENSRNOG00000026842,ACETYL,HEART,male,1w,-0.368114184894363,1,0.00815642726703304,0.326882960769577,-2.90353580111781,NA,NA
Nnt,nnt,NP_001013175.1,ENSRNOG00000026842,PROT,LIVER,female,8w,0.129053851633471,1,0.00846085544285641,0.145687387335286,2.84913260178975,NA,NA
Nnt,nnt,NP_001013175.1_K70k,ENSRNOG00000026842,ACETYL,LIVER,male,8w,0.245006831999687,1,0.00882547321734254,0.252862079696886,2.86674902235917,NA,NA
Nnt,nnt,NP_001013175.1_K430k,ENSRNOG00000026842,ACETYL,LIVER,male,8w,0.187026237824252,1,0.00918076525903173,0.400771783929662,2.84959437375403,NA,NA
Nnt,nnt,NP_001013175.1_K394k,ENSRNOG00000026842,ACETYL,LIVER,male,2w,0.193008919864495,1,0.00993687503722757,0.0778566685963343,2.81509697587214,NA,NA
Nnt,nnt,NP_001013175.1_S242s,ENSRNOG00000026842,PHOSPHO,HEART,female,2w,0.585247642975511,1,0.0103967315809497,0.297233214128411,2.96505594068278,NA,NA
Nnt,nnt,NP_001013175.1_K70k,ENSRNOG00000026842,ACETYL,LIVER,male,2w,0.228130305160568,1,0.0105725200259502,0.252862079696886,2.78797413361629,NA,NA
Nnt,nnt,NP_001013175.1_K302k,ENSRNOG00000026842,ACETYL,LIVER,male,8w,0.189329323135219,1,0.0113397036665161,0.143972053155142,2.75722736504205,NA,NA
Nnt,nnt,NP_001013175.1_K949k,ENSRNOG00000026842,ACETYL,LIVER,male,2w,0.389509404496868,1,0.0116059632352487,0.147148813205826,3.04743039134097,NA,NA
Nnt,nnt,NP_001013175.1_T58t,ENSRNOG00000026842,PHOSPHO,HEART,male,4w,0.314626809529707,1,0.0128648258527343,0.284488297546967,2.74587615408413,NA,NA
Nnt,nnt,ENSRNOG00000026842,ENSRNOG00000026842,TRNSCRPT,ADRNL,female,2w,0.252598983098712,1,0.0128828246644389,0.0146803210819963,NA,0.148627920714265,2.48699213625065
Nnt,nnt,NP_001013175.1_S467s,ENSRNOG00000026842,PHOSPHO,HEART,male,4w,0.386450555676972,1,0.0128888813375167,0.598117811402849,2.65051606812774,NA,NA
Nnt,nnt,NP_001013175.1_K939k,ENSRNOG00000026842,ACETYL,HEART,male,8w,-0.312936661692331,1,0.0129233732009345,0.279740255793029,-2.75338060739947,NA,NA
Nnt,nnt,NP_001013175.1_K1070k,ENSRNOG00000026842,ACETYL,LIVER,male,2w,0.202160803107996,1,0.0129689893396403,0.144154658571547,2.69797921793052,NA,NA
Nnt,nnt,NP_001013175.1_K100k,ENSRNOG00000026842,ACETYL,LIVER,male,8w,0.139324677949064,1,0.0139483231479804,0.067288572861725,2.66566507858539,NA,NA
Nnt,nnt,NP_001013175.1_T172t,ENSRNOG00000026842,PHOSPHO,HEART,female,4w,0.28456706655139,1,0.0147616456533005,0.610120520027509,2.78630798932715,NA,NA
Nnt,nnt,NP_001013175.1_K403k,ENSRNOG00000026842,ACETYL,HEART,male,4w,0.227588522596933,1,0.0154829559968768,0.406643610409303,2.62109881033585,NA,NA
Nnt,nnt,NP_001013175.1_K1079k,ENSRNOG00000026842,ACETYL,HEART,male,8w,-0.290550409074258,1,0.0155365515620766,0.0537235424491755,-2.61954883762103,NA,NA
Nnt,nnt,NP_001013175.1_K394k,ENSRNOG00000026842,ACETYL,LIVER,female,8w,0.204872794250365,1,0.0158727776666982,0.0778566685963343,2.56838410421093,NA,NA
Nnt,nnt,NP_001013175.1_K49k,ENSRNOG00000026842,ACETYL,HEART,male,4w,0.199602148269713,1,0.0158923706609532,0.300843695591979,2.60938416044034,NA,NA
Nnt,nnt,NP_001013175.1_T216t,ENSRNOG00000026842,PHOSPHO,HEART,female,1w,0.398357254982719,1,0.0161346904860024,0.691514433435614,2.74075587208311,NA,NA
Nnt,nnt,NP_001013175.1,ENSRNOG00000026842,PROT,WAT-SC,male,1w,0.328437506372485,1,0.0164261660115494,0.0872686936986177,2.55177503448503,NA,NA
Nnt,nnt,NP_001013175.1_K70k,ENSRNOG00000026842,ACETYL,HEART,female,2w,0.152288225624816,1,0.0179150237503035,0.564222283977837,2.51649424813515,NA,NA
Nnt,nnt,NP_001013175.1,ENSRNOG00000026842,PROT,WAT-SC,male,2w,0.323314836077916,1,0.0180088776888688,0.0872686936986177,2.51197476224463,NA,NA
Nnt,nnt,NP_001013175.1,ENSRNOG00000026842,PROT,KIDNEY,female,8w,0.130494262826135,1,0.0187952706716459,0.861184124395919,2.49708844401606,NA,NA
Nnt,nnt,NP_001013175.1_Y933y,ENSRNOG00000026842,PHOSPHO,HEART,male,1w,0.405746052190045,1,0.0188703227492299,0.718875965374529,2.51854025319009,NA,NA
Nnt,nnt,NP_001013175.1_K117k,ENSRNOG00000026842,ACETYL,LIVER,male,8w,0.254531098325157,1,0.0193955470791958,0.377260073853459,2.62750150172293,NA,NA
Nnt,nnt,NP_001013175.1_K100k,ENSRNOG00000026842,ACETYL,LIVER,female,1w,-0.179354177201254,1,0.0195535101023649,0.067288572861725,-2.47781761961408,NA,NA
Nnt,nnt,NP_001013175.1_K166k,ENSRNOG00000026842,ACETYL,LIVER,male,2w,0.217516901064633,1,0.0197085194607376,0.178171209372361,2.51024552390211,NA,NA
Nnt,nnt,NP_001013175.1_T418t,ENSRNOG00000026842,PHOSPHO,HEART,female,8w,0.342341002093764,1,0.0200513470957546,0.105201815200437,2.49279510416436,NA,NA
Nnt,nnt,NP_001013175.1_T116t,ENSRNOG00000026842,PHOSPHO,HEART,female,2w,0.397830192049617,1,0.0201339878459928,0.724407858325376,2.83349273667663,NA,NA
Nnt,nnt,NP_001013175.1_K1070k,ENSRNOG00000026842,ACETYL,LIVER,male,8w,0.193305295501357,1,0.021528372459937,0.144154658571547,2.46996680646541,NA,NA
Nnt,nnt,NP_001013175.1_K430k,ENSRNOG00000026842,ACETYL,LIVER,male,2w,0.153657742890253,1,0.0227195008360307,0.400771783929662,2.44528360914313,NA,NA
Nnt,nnt,NP_001013175.1_K117k,ENSRNOG00000026842,ACETYL,LIVER,male,2w,0.228844770303162,1,0.0237085959403508,0.377260073853459,2.52545181675831,NA,NA
Nnt,nnt,NP_001013175.1_S896s,ENSRNOG00000026842,PHOSPHO,HEART,male,4w,0.482026755132004,1,0.0238855024495889,0.7148141748704,2.53395167720793,NA,NA
Nnt,nnt,NP_001013175.1_K224k,ENSRNOG00000026842,ACETYL,LIVER,male,2w,0.136272709399119,1,0.0249793698891796,0.0102902396813325,2.40158139302159,NA,NA
Nnt,nnt,NP_001013175.1_K411k,ENSRNOG00000026842,ACETYL,LIVER,female,1w,-0.246728852790434,1,0.0250122617830493,0.279280265054728,-2.36893872205309,NA,NA
Nnt,nnt,NP_001013175.1_K949k,ENSRNOG00000026842,ACETYL,LIVER,male,4w,0.33343697208907,1,0.0250677955611755,0.147148813205826,2.60873280750045,NA,NA
Nnt,nnt,NP_001013175.1_S242s,ENSRNOG00000026842,PHOSPHO,HEART,male,2w,0.361188944185654,1,0.0252462649557005,0.297233214128411,2.5052918700681,NA,NA
Nnt,nnt,NP_001013175.1_K324k,ENSRNOG00000026842,ACETYL,LIVER,male,2w,0.280649972365495,1,0.0259725398912993,0.500222498573346,2.58851670529928,NA,NA
Nnt,nnt,NP_001013175.1_K1070k,ENSRNOG00000026842,ACETYL,LIVER,female,8w,0.153189877858521,1,0.0265078137511788,0.144154658571547,2.34292289706615,NA,NA
Nnt,nnt,NP_001013175.1_K949k,ENSRNOG00000026842,ACETYL,LIVER,male,1w,0.360559195927726,1,0.0265886016537462,0.147148813205826,2.57514566314577,NA,NA
Nnt,nnt,NP_001013175.1_K1079k,ENSRNOG00000026842,ACETYL,HEART,female,8w,-0.195144116709549,1,0.0274876096588124,0.0537235424491755,-2.32699945892441,NA,NA
Nnt,nnt,NP_001013175.1_Y373y,ENSRNOG00000026842,PHOSPHO,HEART,female,2w,0.137049952736259,1,0.0284409008244249,0.521974615370909,2.30723556095698,NA,NA
Nnt,nnt,NP_001013175.1_K1059k,ENSRNOG00000026842,ACETYL,HEART,female,2w,-0.15772087437367,1,0.0285713987883988,0.429025386878544,-2.30953557225754,NA,NA
Nnt,nnt,NP_001013175.1_K166k,ENSRNOG00000026842,ACETYL,LIVER,female,2w,-0.170909487052102,1,0.0286676904930455,0.178171209372361,-2.30761671919992,NA,NA
Nnt,nnt,NP_001013175.1_K403k,ENSRNOG00000026842,ACETYL,LIVER,female,8w,0.148994751992304,1,0.0310618370344473,0.127234694076512,2.27119862535802,NA,NA
Nnt,nnt,NP_001013175.1_K939k,ENSRNOG00000026842,ACETYL,LIVER,male,2w,0.162586491532893,1,0.0311183913120487,0.126869186192367,2.2990596645885,NA,NA
Nnt,nnt,NP_001013175.1_K949k,ENSRNOG00000026842,ACETYL,LIVER,female,8w,0.278205333658955,1,0.0311245250001575,0.147148813205826,2.39850616192621,NA,NA
Nnt,nnt,NP_001013175.1_K202k,ENSRNOG00000026842,ACETYL,HEART,male,4w,0.457799211489025,1,0.0315770147361048,0.753860318159333,2.48453042857622,NA,NA
Nnt,nnt,NP_001013175.1_K302k,ENSRNOG00000026842,ACETYL,LIVER,male,2w,0.149957706375105,1,0.032336125299028,0.143972053155142,2.28096051565314,NA,NA
Nnt,nnt,NP_001013175.1_K403k,ENSRNOG00000026842,ACETYL,LIVER,male,2w,0.187910283568582,1,0.0327156854341275,0.127234694076512,2.27544646698415,NA,NA
Nnt,nnt,NP_001013175.1_Y373y,ENSRNOG00000026842,PHOSPHO,LIVER,female,1w,-0.252039212071375,1,0.0329732127765467,0.368014720837313,-2.29747662196662,NA,NA
Nnt,nnt,NP_001013175.1_Y288y,ENSRNOG00000026842,PHOSPHO,LIVER,female,2w,-0.637171682783855,1,0.0338934187922108,0.494902032870208,-2.48818725567553,NA,NA
Nnt,nnt,NP_001013175.1_S194s,ENSRNOG00000026842,PHOSPHO,HEART,male,4w,0.250670042066197,1,0.0342504826238173,0.26168256992005,2.24522026665487,NA,NA
Nnt,nnt,NP_001013175.1_K397k,ENSRNOG00000026842,ACETYL,LIVER,female,8w,0.171641131498514,1,0.0345268393350853,0.0182509009223529,2.22275192718815,NA,NA
Nnt,nnt,ENSRNOG00000026842,ENSRNOG00000026842,TRNSCRPT,SPLEEN,male,4w,0.105241525890656,1,0.0359237211475017,0.555916749587697,NA,0.0147987536964383,2.09778976390533
Nnt,nnt,NP_001013175.1_K358k,ENSRNOG00000026842,ACETYL,HEART,male,2w,-0.17142955260542,1,0.0366430840456643,0.565727208389528,-2.22289945900016,NA,NA
Nnt,nnt,NP_001013175.1_K768k,ENSRNOG00000026842,ACETYL,LIVER,male,2w,0.342433438455173,1,0.0370762216897969,0.40557242292896,2.29482042640684,NA,NA
Nnt,nnt,NP_001013175.1_S194s,ENSRNOG00000026842,PHOSPHO,HEART,male,1w,0.244293801324521,1,0.0386484582713436,0.26168256992005,2.1881090745065,NA,NA
Nnt,nnt,NP_001013175.1_K100k,ENSRNOG00000026842,ACETYL,LIVER,male,2w,0.10968433888275,1,0.0389879313651398,0.067288572861725,2.19187829988804,NA,NA
Nnt,nnt,NP_001013175.1_K229k,ENSRNOG00000026842,ACETYL,LIVER,male,4w,0.146081502250925,1,0.0405437530445393,0.00823653086995205,2.17305079509823,NA,NA
Nnt,nnt,NP_001013175.1_K411k,ENSRNOG00000026842,ACETYL,HEART,male,4w,-0.199594445241746,1,0.0409760739777402,0.489845405335999,-2.16917279125396,NA,NA
Nnt,nnt,NP_001013175.1_K166k,ENSRNOG00000026842,ACETYL,HEART,male,2w,-0.363550034820594,1,0.042336383807322,0.718679241367489,-2.31503212226602,NA,NA
Nnt,nnt,NP_001013175.1,ENSRNOG00000026842,PROT,LUNG,male,8w,-0.168385929338004,1,0.0428467085915913,0.874252403393841,-2.12289984946339,NA,NA
Nnt,nnt,NP_001013175.1_K949k,ENSRNOG00000026842,ACETYL,LIVER,male,8w,0.321855204137467,1,0.0430711357865694,0.147148813205826,2.29871833101612,NA,NA
Nnt,nnt,NP_001013175.1_T116t,ENSRNOG00000026842,PHOSPHO,HEART,female,8w,0.330716816872163,1,0.0436528936060768,0.724407858325376,2.35548663030385,NA,NA
Nnt,nnt,NP_001013175.1_T216t,ENSRNOG00000026842,PHOSPHO,HEART,female,4w,0.322004065052133,1,0.0441268769251098,0.691514433435614,2.21543481658078,NA,NA
Nnt,nnt,NP_001013175.1_K1079k,ENSRNOG00000026842,ACETYL,LIVER,male,2w,0.191223791558208,1,0.0442742571467146,0.186163037536114,2.1304385696962,NA,NA
Nnt,nnt,NP_001013175.1_K1079k,ENSRNOG00000026842,ACETYL,LIVER,male,1w,0.228567525935812,1,0.046035378636813,0.186163037536114,2.11143623147504,NA,NA
Nnt,nnt,NP_001013175.1_S248s,ENSRNOG00000026842,PHOSPHO,HEART,female,2w,0.257555534068009,1,0.0463938331924634,0.370501372807118,2.13263938175131,NA,NA
Nnt,nnt,ENSRNOG00000026842,ENSRNOG00000026842,TRNSCRPT,SMLINT,male,2w,-0.157040644285779,1,0.0472055423938213,0.18053177247959,NA,-3.23325284468824e-4,-1.98445138618241
Nnt,nnt,NP_001013175.1_K70k,ENSRNOG00000026842,ACETYL,LIVER,male,1w,0.207102012429849,1,0.0472619140939087,0.252862079696886,2.09858434579406,NA,NA
Nnt,nnt,NP_001013175.1_T58t,ENSRNOG00000026842,PHOSPHO,HEART,female,2w,0.20155114842574,1,0.0472696709377196,0.284488297546967,2.12322039656395,NA,NA
Nnt,nnt,NP_001013175.1_K302k,ENSRNOG00000026842,ACETYL,HEART,female,8w,-0.15119861245778,1,0.0481942421847174,0.428600642494926,-2.06678160151436,NA,NA
Nnt,nnt,NP_001013175.1_S420s,ENSRNOG00000026842,PHOSPHO,HEART,female,1w,0.343712086250536,1,0.0492289530646258,0.488896361646149,2.1566895294477,NA,NA
Nnt,nnt,NP_001013175.1_S467s,ENSRNOG00000026842,PHOSPHO,LIVER,male,2w,0.207065663023366,1,0.049766530167283,0.492613158287074,2.06744826304862,NA,NA
Nnt,nnt,NP_001013175.1_K397k,ENSRNOG00000026842,ACETYL,LIVER,male,1w,0.192540948338659,1,0.049834418492809,0.0182509009223529,2.07257313303422,NA,NA
Nnt,nnt,NP_001013175.1_K290k,ENSRNOG00000026842,ACETYL,HEART,male,1w,0.987720384712383,1,0.0509257986010357,0.57039728997023,2.40231940738061,NA,NA
Nnt,nnt,NP_001013175.1_K229k,ENSRNOG00000026842,ACETYL,LIVER,male,1w,0.159464733385584,1,0.0517128349179566,0.00823653086995205,2.05432870483113,NA,NA
Nnt,nnt,NP_001013175.1_K1059k,ENSRNOG00000026842,ACETYL,LIVER,male,1w,-0.341550249231161,1,0.0518677441918456,0.323025482034393,-2.11763740117894,NA,NA
Nnt,nnt,NP_001013175.1_K55k,ENSRNOG00000026842,ACETYL,HEART,female,8w,0.134090371389114,1,0.0518946280978632,0.181173364725245,2.03131974039509,NA,NA
Nnt,nnt,NP_001013175.1_K117k,ENSRNOG00000026842,ACETYL,HEART,female,1w,0.133939163729974,1,0.0522738416275085,0.646853183582099,2.02781294035031,NA,NA
Nnt,nnt,NP_001013175.1_K394k,ENSRNOG00000026842,ACETYL,LIVER,male,8w,0.146369993723398,1,0.0528076486072883,0.0778566685963343,2.04396640654914,NA,NA
Nnt,nnt,NP_001013175.1_Y373y,ENSRNOG00000026842,PHOSPHO,HEART,female,8w,0.119785303046356,1,0.0531623639639064,0.521974615370909,2.0165852329801,NA,NA
Nnt,nnt,NP_001013175.1_K84k,ENSRNOG00000026842,ACETYL,LIVER,female,8w,0.142019744554145,1,0.0548102379266833,0.358597364791994,2.00464064940919,NA,NA
Nnt,nnt,NP_001013175.1_K411k,ENSRNOG00000026842,ACETYL,HEART,male,8w,-0.186169883077462,1,0.0551707158597261,0.489845405335999,-2.02327597059849,NA,NA
Nnt,nnt,NP_001013175.1_S194s,ENSRNOG00000026842,PHOSPHO,HEART,female,2w,0.28631112345029,1,0.0559744265486439,0.26168256992005,2.00949416042234,NA,NA
Nnt,nnt,NP_001013175.1_T172t,ENSRNOG00000026842,PHOSPHO,HEART,female,1w,0.212345675014641,1,0.0568052380048094,0.610120520027509,2.07915996029537,NA,NA
Nnt,nnt,NP_001013175.1_K462k,ENSRNOG00000026842,ACETYL,HEART,male,8w,-0.220536126561252,1,0.0568172559512843,0.326882960769577,-2.00860131764524,NA,NA
Nnt,nnt,NP_001013175.1_T374t,ENSRNOG00000026842,PHOSPHO,HEART,female,2w,0.368585950137294,1,0.0569014666993147,0.902340352380616,1.98375873100356,NA,NA
Nnt,nnt,NP_001013175.1_K939k,ENSRNOG00000026842,ACETYL,LIVER,male,8w,0.148225960173017,1,0.0569106664957237,0.126869186192367,2.00676156483305,NA,NA
Nnt,nnt,NP_001013175.1_K338k,ENSRNOG00000026842,ACETYL,HEART,female,4w,0.139136115766553,1,0.0574202596881128,0.367828048595177,2.00129476447093,NA,NA
Nnt,nnt,NP_001013175.1_S268s,ENSRNOG00000026842,PHOSPHO,HEART,female,2w,0.221466957476677,1,0.0580665516539566,0.499700937658464,1.97391647971562,NA,NA
Nnt,nnt,NP_001013175.1_K462k,ENSRNOG00000026842,ACETYL,HEART,male,2w,-0.209580393110454,1,0.0585342298704593,0.326882960769577,-1.9936959739484,NA,NA
Nnt,nnt,NP_001013175.1_S75s,ENSRNOG00000026842,PHOSPHO,HEART,female,2w,0.152717661316615,1,0.0586808867963172,0.734948229866288,1.96879614631542,NA,NA
Nnt,nnt,ENSRNOG00000026842,ENSRNOG00000026842,TRNSCRPT,BAT,female,2w,1.36288989452026,1,0.0596319624216151,0.999628101568921,NA,0.0671803325207631,1.88350500338168
Nnt,nnt,NP_001013175.1_S420s,ENSRNOG00000026842,PHOSPHO,HEART,male,4w,0.327469833349743,1,0.0604496406488032,0.488896361646149,2.04257894183209,NA,NA
Nnt,nnt,NP_001013175.1_K394k,ENSRNOG00000026842,ACETYL,LIVER,male,1w,0.163303301428081,1,0.0606456923988074,0.0778566685963343,1.97490994123215,NA,NA
Nnt,nnt,NP_001013175.1_K323k,ENSRNOG00000026842,ACETYL,LIVER,male,4w,0.133349942294309,1,0.0608910659467246,0.0536375514854646,1.97287880116686,NA,NA
Nnt,nnt,NP_001013175.1,ENSRNOG00000026842,PROT,HEART,female,2w,0.116701842193845,1,0.0609872735103717,0.452970287127872,1.95490975114289,NA,NA
Nnt,nnt,NP_001013175.1_S248s,ENSRNOG00000026842,PHOSPHO,HEART,female,8w,-0.2400839746052,1,0.0616090437435878,0.370501372807118,-1.98796947238273,NA,NA
Nnt,nnt,NP_001013175.1_K397k,ENSRNOG00000026842,ACETYL,HEART,female,2w,0.120412143637161,1,0.0621385341052259,0.877126847821623,1.94363465726689,NA,NA
Nnt,nnt,NP_001013175.1_K397k,ENSRNOG00000026842,ACETYL,LIVER,female,2w,0.150030672055807,1,0.0621994237862607,0.0182509009223529,1.9428965687765,NA,NA
Nnt,nnt,NP_001013175.1_T58t,ENSRNOG00000026842,PHOSPHO,HEART,male,1w,0.22584088260375,1,0.063497037118402,0.284488297546967,1.9710052524955,NA,NA
Nnt,nnt,NP_001013175.1_K411k,ENSRNOG00000026842,ACETYL,HEART,female,1w,0.148553203963874,1,0.0643041516064778,0.489845405335999,1.92673583713238,NA,NA
Nnt,nnt,NP_001013175.1_T58t,ENSRNOG00000026842,PHOSPHO,HEART,male,8w,0.22492761437648,1,0.0644805834655729,0.284488297546967,1.96303478916692,NA,NA
Nnt,nnt,NP_001013175.1_K323k,ENSRNOG00000026842,ACETYL,LIVER,male,1w,0.15158274999719001,1,0.0647087774355446,0.0536375514854646,1.94217333686926,NA,NA
Nnt,nnt,NP_001013175.1_K397k,ENSRNOG00000026842,UBIQ,HEART,female,2w,-0.294411764833164,1,0.0655363937625597,0.563284157215175,-1.98069199917038,NA,NA
Nnt,nnt,NP_001013175.1_K462k,ENSRNOG00000026842,ACETYL,LIVER,male,4w,0.289065899213221,1,0.0658575669344223,0.867655245892383,2.14929124504065,NA,NA
Nnt,nnt,NP_001013175.1_K49k,ENSRNOG00000026842,ACETYL,HEART,male,2w,0.141560702808491,1,0.0660225743071599,0.300843695591979,1.93290184749286,NA,NA
Nnt,nnt,NP_001013175.1,ENSRNOG00000026842,PROT,LIVER,male,1w,0.0760954778160045,1,0.0666768648930226,0.145687387335286,1.91152955775447,NA,NA
